row	student	problem	outcome	KC
81337	1849	3103	0	36
81338	1849	3103	0	36
81339	1849	3103	1	36
81340	1849	1360	0	73
81341	1850	1069	1	181
81342	1850	458	0	54
81343	1850	458	1	54
81344	1850	1365	0	146
81345	1850	3146	0	77
81346	1850	3146	0	86
81347	1850	3146	1	86
81348	1850	3146	0	135
81349	1850	3146	0	135
81350	1850	3146	0	135
81351	1850	3146	0	135
81352	1850	3146	1	135
81353	1850	3146	0	157
81354	1850	3146	0	157
81355	1850	3146	1	157
81356	1851	4731	0	156
81357	1852	5513	1	117
81358	1852	1176	1	209
81359	1852	5784	1	204
81360	1852	4731	1	156
81361	1852	2477	1	127
81362	1852	2744	1	248
81363	1852	1317	0	220
81364	1852	2661	0	152
81365	1853	8752	1	82
81366	1853	8752	0	243
81367	1853	8752	1	243
81368	1853	8800	0	112
81369	1853	8800	1	112
81370	1853	8800	0	167
81371	1853	8800	0	167
81372	1853	8800	1	167
81373	1853	8800	1	210
81374	1853	8800	1	59
81375	1853	8748	1	42
81376	1853	8748	0	207
81377	1853	8748	0	207
81378	1853	8748	1	207
81379	1853	8748	0	102
81380	1853	8748	1	102
81381	1853	8749	1	29
81382	1853	8749	1	100
81383	1853	8770	1	3
81384	1853	8789	1	66
81385	1853	8716	0	125
81386	1853	8716	0	154
81387	1853	8716	1	154
81388	1853	8716	1	233
81389	1853	8716	1	89
81390	1853	8716	0	149
81391	1853	8716	1	149
81392	1853	8783	0	208
81393	1853	8783	1	205
81394	1853	8783	0	103
81395	1853	8783	0	103
81396	1853	8783	0	103
81397	1853	8783	0	103
81398	1853	8783	0	103
81399	1853	8783	1	103
81400	1853	8783	1	138
81401	1854	1552	0	171
81402	1854	1552	0	171
81403	1854	1552	0	171
81404	1854	1552	1	171
81405	1854	935	1	246
81406	1854	3103	0	36
81407	1854	3103	0	36
81408	1854	3103	1	36
81409	1854	1384	1	52
81410	1854	3110	0	70
81411	1854	3110	0	104
81412	1854	3110	0	104
81413	1854	3110	0	104
81414	1854	3110	0	104
81415	1854	3110	0	104
81416	1854	3110	1	104
81417	1854	3110	1	126
81418	1854	3110	0	189
81419	1854	3110	0	189
81420	1854	3110	0	189
81421	1854	3110	0	189
81422	1854	3110	1	189
81423	1854	2671	0	64
81424	1854	2671	0	64
81425	1854	2562	0	187
81426	1854	5793	1	160
81427	1854	805	1	5
81428	1854	2744	1	248
81429	1854	3114	0	88
81430	1854	1522	1	213
81431	1854	3121	1	21
81432	1854	733	0	74
81433	1854	757	1	35
81434	1854	1259	1	45
81435	1854	891	0	41
81436	1854	1079	1	215
81437	1854	1149	1	17
81438	1854	857	1	106
81439	1854	5773	1	18
81440	1854	2538	0	128
81441	1854	152	1	118
81442	1854	2442	1	1
81443	1854	349	1	61
81444	1854	2645	0	97
81445	1854	833	0	222
81446	1854	5758	1	169
81447	1854	3130	0	71
81448	1854	3130	1	159
81449	1854	243	0	8
81450	1854	839	0	43
81451	1854	5742	1	31
81452	1854	2642	0	58
81453	1854	2642	0	191
81454	1854	2642	1	191
81455	1854	2642	1	188
81456	1854	5774	1	27
81457	1854	5633	1	68
81458	1854	2498	1	162
81459	1854	2520	0	30
81460	1855	630	1	133
81461	1855	5440	0	57
81462	1855	898	0	195
81463	1855	8704	1	62
81464	1855	8788	1	230
81465	1855	8723	0	216
81466	1855	8777	1	244
81467	1855	8783	1	208
81468	1855	8770	1	3
81469	1855	8789	0	66
81470	1855	8789	1	65
81471	1855	8789	0	46
81472	1855	8789	1	46
81473	1855	8716	0	125
81474	1855	8716	0	154
81475	1855	8716	0	154
81476	1855	8716	1	154
81477	1855	8716	0	233
81478	1855	8716	1	233
81479	1855	8716	1	89
81480	1855	8716	0	149
81481	1855	8716	1	149
81482	1855	3130	1	159
81483	1855	9249	1	217
81484	1855	9243	0	93
81485	1855	9243	0	93
81486	1855	9243	0	93
81487	1855	9243	1	93
81488	1855	5774	0	27
81489	1855	5774	1	27
81490	1855	3146	1	77
81491	1855	3618	0	223
81492	1855	8716	0	125
81493	1855	8716	1	154
81494	1855	8716	1	233
81495	1855	8716	1	89
81496	1855	8716	0	149
81497	1855	8716	1	149
81498	1855	8920	0	91
81499	1855	8920	0	91
81500	1855	898	1	195
81501	1855	833	1	222
81502	1855	2543	1	231
81503	1855	2744	0	248
81504	1855	1109	1	182
81505	1855	5738	0	111
81506	1855	5738	1	111
81507	1855	7674	0	81
81508	1855	1317	1	220
81509	1855	2620	0	183
81510	1855	125	0	22
81511	1855	90	0	55
81512	1855	90	1	55
81513	1855	1365	1	146
81514	1855	536	0	166
81515	1855	536	1	166
81516	1855	1537	0	12
81517	1855	1206	1	49
81518	1855	1360	0	73
81519	1855	1229	1	190
81520	1855	5756	1	170
81521	1855	1597	0	84
81522	1855	152	0	118
81523	1855	1086	0	110
81524	1855	2645	0	97
81525	1855	2683	1	94
81526	1855	1167	0	235
81527	1855	1193	1	202
81528	1856	1370	0	14
81529	1856	2477	1	127
81530	1856	2247	1	87
81531	1856	654	1	116
81532	1857	271	0	90
81533	1857	13230	0	139
81534	1857	13230	1	78
81535	1857	13230	0	123
81536	1857	13230	1	123
81537	1857	7674	1	81
81538	1857	5774	1	27
81539	1857	2678	1	122
81540	1857	5738	1	111
81541	1857	1069	1	181
81542	1857	3146	1	77
81543	1857	1149	1	17
81544	1857	49	1	76
81545	1857	180	0	143
81546	1857	8920	0	91
81547	1857	255	0	177
81548	1857	2526	1	252
81549	1857	2526	1	69
81550	1857	2465	1	250
81551	1857	1098	0	19
81552	1857	539	0	245
81553	1857	539	1	37
81554	1857	539	1	105
81555	1858	1549	1	96
81556	1858	5758	0	169
81557	1859	1224	1	185
81558	1859	1098	0	19
81559	1859	5774	0	27
81560	1859	5774	0	27
81561	1859	5774	0	27
81562	1859	5774	0	27
81563	1860	492	0	227
81564	1860	492	0	227
81565	1860	492	0	227
81566	1860	492	0	227
81567	1860	492	0	227
81568	1860	8704	1	62
81569	1860	8723	0	216
81570	1860	1221	0	23
81571	1860	5476	0	39
81572	1860	3130	1	71
81573	1860	9243	0	93
81574	1860	9243	1	93
81575	1860	9249	0	217
81576	1860	9249	0	217
81577	1860	9249	0	217
81578	1860	9249	1	217
81579	1860	3146	0	77
81580	1860	3146	1	86
81581	1860	3146	0	135
81582	1860	3146	0	135
81583	1860	8723	0	216
81584	1860	8716	1	154
81585	1860	8716	1	233
81586	1860	8716	1	89
81587	1860	8716	1	149
81588	1860	8770	1	3
81589	1860	8783	1	208
81590	1860	8789	0	66
81591	1860	8789	1	65
81592	1860	8789	1	46
81593	1860	3146	1	86
81594	1860	3146	1	135
81595	1860	3146	1	157
81596	1860	3146	1	86
81597	1860	3146	0	135
81598	1860	3146	0	135
81599	1860	3146	0	135
81600	1860	3146	0	135
81601	1860	3146	1	135
81602	1860	3146	1	157
81603	1860	5774	0	27
81604	1860	5774	1	27
81605	1860	3630	0	38
81606	1860	3630	1	38
81607	1860	3630	1	225
81608	1860	2642	1	191
81609	1860	2642	1	188
81610	1860	13230	1	78
81611	1860	13230	1	123
81612	1860	5738	1	111
81613	1860	333	1	228
81614	1860	333	1	251
81615	1860	333	1	60
81616	1860	49	1	121
81617	1860	49	1	79
81618	1860	49	1	2
81619	1860	2465	1	250
81620	1860	49	1	121
81621	1860	49	1	121
81622	1860	49	0	79
81623	1860	49	1	79
81624	1860	49	1	2
81625	1860	1158	0	7
81626	1860	5793	1	160
81627	1861	561	0	83
81628	1862	5774	0	27
81629	1862	5774	1	27
81630	1862	3146	1	77
81631	1862	3630	0	38
81632	1862	3630	0	38
81633	1862	3630	0	38
81634	1862	3630	0	38
81635	1862	3630	0	38
81636	1862	3630	0	38
81637	1862	3630	0	38
81638	1862	3630	1	38
81639	1862	3630	1	225
81640	1862	8920	0	91
81641	1862	3633	0	114
81642	1862	3633	0	44
81643	1862	3633	1	44
81644	1862	3633	0	214
81645	1862	3633	0	214
81646	1862	3633	1	214
81647	1863	5756	0	170
81648	1863	5756	0	170
81649	1863	5756	1	170
81650	1863	2562	1	187
81651	1863	3114	0	88
81652	1863	733	0	74
81653	1863	857	1	106
81654	1863	517	0	53
81655	1863	5762	1	28
81656	1863	1537	1	12
81657	1863	1133	1	238
81658	1863	5689	1	120
81659	1863	1098	1	19
81660	1863	2590	1	75
81661	1863	5513	0	117
81662	1863	1522	0	213
81663	1863	2645	0	97
81664	1863	1149	1	17
81665	1863	1167	0	235
81666	1863	510	0	198
81667	1863	839	0	43
81668	1863	626	1	240
81669	1863	1233	1	234
81670	1863	5476	1	39
81671	1863	1340	1	32
81672	1863	22	1	101
81673	1863	1259	0	45
81674	1863	2512	0	72
81675	1863	1432	1	249
81676	1863	727	1	179
81677	1863	4701	1	10
81678	1863	1262	1	47
81679	1863	5754	0	50
81680	1863	1428	1	226
81681	1863	1549	1	96
81682	1863	5633	1	68
81683	1863	459	1	242
81684	1863	2661	1	152
81685	1863	2503	1	26
81686	1863	1291	1	203
81687	1863	1552	0	171
81688	1863	1552	1	171
81689	1863	2548	1	158
81690	1863	333	0	186
81691	1863	333	1	228
81692	1863	333	1	251
81693	1863	333	1	60
81694	1863	1241	1	130
81695	1863	2526	0	141
81696	1863	2526	1	252
81697	1863	2526	0	69
81698	1863	2526	0	69
81699	1863	2526	0	69
81700	1863	2526	1	69
81701	1863	2526	1	16
81702	1863	1523	1	206
81703	1863	829	0	140
81704	1863	134	0	178
81705	1863	1255	1	229
81706	1863	833	1	222
81707	1863	1524	0	218
81708	1863	2477	1	127
81709	1863	1103	1	98
81710	1863	5793	0	160
81711	1863	5793	1	160
81712	1863	2654	1	148
81713	1863	2671	0	64
81714	1863	5761	1	131
81715	1863	7674	1	81
81716	1863	935	1	246
81717	1863	2678	1	122
81718	1863	3110	0	70
81719	1863	3110	1	104
81720	1863	3110	1	126
81721	1863	3110	0	189
81722	1863	3110	0	189
81723	1863	3110	0	189
81724	1863	3110	1	189
81725	1863	5763	1	165
81726	1863	255	0	177
81727	1863	5440	1	57
81728	1863	2740	1	33
81729	1863	2556	0	56
81730	1863	2556	0	56
81731	1863	49	1	76
81732	1863	2487	1	196
81733	1863	1250	0	164
81734	1863	1172	1	193
81735	1863	1069	1	181
81736	1863	175	1	168
81737	1863	630	1	133
81738	1863	3163	0	200
81739	1863	226	1	147
81740	1864	2477	1	127
81741	1864	1524	0	218
81742	1864	1524	0	218
81743	1864	2744	1	248
81744	1864	1370	1	14
81745	1864	5440	1	57
81746	1864	2678	1	122
81747	1864	125	1	22
81748	1864	326	0	153
81749	1864	1287	0	219
81750	1864	1287	1	219
81751	1864	1549	1	96
81752	1864	2247	1	87
81753	1864	1327	0	253
81754	1864	5513	1	117
81755	1864	1262	1	47
81756	1864	492	1	227
81757	1864	2508	1	221
81758	1864	226	1	147
81759	1864	1250	1	164
81760	1864	1229	1	190
81761	1864	467	1	224
81762	1864	5756	0	170
81763	1864	349	0	61
81764	1864	7674	1	81
81765	1864	3110	0	70
81766	1864	3110	1	104
81767	1864	3110	1	126
81768	1864	3110	0	189
81769	1864	3110	0	189
81770	1864	3110	0	189
81771	1864	3110	1	189
81772	1864	1317	1	220
81773	1864	2654	1	148
81774	1864	4692	0	124
81775	1864	4692	0	124
81776	1864	4692	0	124
81777	1864	4692	1	124
81778	1864	935	1	246
81779	1864	2543	1	231
81780	1864	839	1	43
81781	1864	2363	1	254
81782	1864	1340	1	32
81783	1864	1162	0	174
81784	1865	3110	0	70
81785	1865	3110	1	104
81786	1865	3110	1	126
81787	1865	3110	0	189
81788	1865	3110	0	189
81789	1865	3110	1	189
81790	1865	3121	1	21
81791	1865	3103	1	36
81792	1865	3130	0	71
81793	1865	3130	1	159
81794	1865	9249	0	217
81795	1865	9249	1	217
81796	1865	9243	0	93
81797	1865	9243	1	93
81798	1866	3163	0	200
81799	1866	2744	0	248
81800	1866	2247	0	87
81801	1866	2562	0	187
81802	1866	67	1	173
81803	1866	1224	0	185
81804	1866	90	0	55
81805	1866	1298	0	184
81806	1866	1298	1	184
81807	1866	1524	0	218
81808	1866	1523	0	206
81809	1866	1523	0	206
81810	1867	90	1	55
81811	1867	458	1	54
81812	1867	1221	1	23
81813	1867	2620	0	183
81814	1868	5774	1	27
81815	1868	3146	1	77
81816	1868	3618	1	223
81817	1868	833	0	222
81818	1868	2608	0	92
81819	1868	2608	0	92
81820	1869	1193	0	202
81821	1869	891	0	41
81822	1869	1331	0	113
81823	1870	2503	1	26
81824	1870	1303	0	34
81825	1870	1370	0	14
81826	1870	1370	0	14
81827	1870	1224	0	185
81828	1870	1547	1	134
81829	1870	727	0	179
81830	1870	8723	0	216
81831	1870	8704	0	62
81832	1870	8788	0	230
81833	1870	8777	0	244
81834	1870	8770	0	3
81835	1870	8783	1	208
81836	1870	8789	0	66
81837	1870	8789	0	65
81838	1870	8789	0	65
81839	1870	8789	0	65
81840	1870	8789	1	65
81841	1870	8789	0	46
81842	1870	8789	1	46
81843	1870	8716	0	125
81844	1870	8716	0	154
81845	1870	8716	1	154
81846	1870	8716	1	233
81847	1870	8716	0	89
81848	1870	8716	0	89
81849	1870	8716	1	89
81850	1870	8716	0	149
81851	1870	8716	0	149
81852	1870	8716	1	149
81853	1870	5774	1	27
81854	1870	3146	0	77
81855	1870	3146	1	86
81856	1870	3146	0	135
81857	1870	3146	1	135
81858	1870	3146	0	157
81859	1870	3146	0	157
81860	1870	3146	1	157
81861	1870	3618	1	223
81862	1870	3630	0	237
81863	1870	3630	0	38
81864	1870	3630	0	38
81865	1870	3630	0	38
81866	1870	3630	1	38
81867	1870	3630	0	225
81868	1870	3630	1	225
81869	1870	13216	1	109
81870	1870	2642	0	58
81871	1870	2642	0	191
81872	1870	2642	0	191
81873	1870	2642	1	191
81874	1870	2642	1	188
81875	1870	5738	0	111
81876	1870	5738	0	111
81877	1870	5738	1	111
81878	1870	13230	1	139
81879	1870	9117	0	15
81880	1870	333	0	186
81881	1870	333	1	228
81882	1870	333	0	251
81883	1870	333	0	251
81884	1870	333	0	251
81885	1870	333	0	251
81886	1870	333	1	251
81887	1870	333	0	60
81888	1870	333	0	60
81889	1870	333	1	60
81890	1870	13219	0	236
81891	1870	49	0	76
81892	1870	49	0	121
81893	1870	3103	0	36
81894	1870	3110	0	70
81895	1870	3110	0	104
81896	1870	3110	0	104
81897	1870	3110	1	104
81898	1870	3110	1	126
81899	1870	3110	0	189
81900	1870	3110	0	189
81901	1870	3110	1	189
81902	1870	3121	0	21
81903	1870	49	0	76
81904	1870	49	0	121
81905	1870	3130	0	159
81906	1870	3130	1	159
81907	1870	9243	1	93
81908	1870	9249	0	217
81909	1870	9249	1	217
81910	1870	49	0	76
81911	1870	49	0	121
81912	1870	49	0	121
81913	1870	49	0	121
81914	1870	49	0	121
81915	1870	49	1	121
81916	1870	49	0	79
81917	1870	49	0	79
81918	1870	49	0	79
81919	1870	49	1	79
81920	1870	49	0	2
81921	1870	49	0	2
81922	1870	49	0	2
81923	1870	49	1	2
81924	1870	727	0	179
81925	1870	5478	1	175
81926	1870	5784	1	204
81927	1870	1298	0	184
81928	1870	2508	1	221
81929	1870	1162	1	174
81930	1870	1552	1	171
81931	1870	2363	0	254
81932	1870	467	0	224
81933	1870	467	1	20
81934	1870	467	1	115
81935	1870	467	0	197
81936	1870	467	0	197
81937	1870	467	1	197
81938	1870	467	1	13
81939	1870	467	1	85
81940	1870	539	0	37
81941	1870	539	0	37
81942	1870	539	1	37
81943	1870	539	0	105
81944	1870	539	0	105
81945	1870	539	1	105
81946	1870	5704	0	172
81947	1870	2477	1	127
81948	1870	134	0	178
81949	1870	1176	0	209
81950	1870	2608	0	92
81951	1870	1287	1	219
81952	1870	536	1	166
81953	1870	5633	0	68
81954	1870	5513	1	117
81955	1870	5688	0	48
81956	1870	300	0	176
81957	1870	935	0	246
81958	1870	31	0	137
81959	1870	3103	1	36
81960	1870	4690	0	11
81961	1870	271	0	90
81962	1870	1184	1	211
81963	1870	906	0	201
81964	1870	5793	1	160
81965	1870	5738	0	111
81966	1870	5738	1	111
81967	1870	2543	1	231
81968	1870	2361	1	212
81969	1870	5440	1	57
81970	1870	7	0	95
81971	1870	733	1	74
81972	1870	1069	0	181
81973	1871	2512	0	72
81974	1871	2740	0	33
81975	1871	2654	0	148
81976	1871	1384	1	52
81977	1871	906	1	201
81978	1871	3765	0	63
81979	1871	1432	1	249
81980	1871	2543	1	231
81981	1871	566	0	119
81982	1871	1287	0	219
81983	1871	1172	1	193
81984	1871	3163	0	200
81985	1871	733	0	74
81986	1871	733	0	74
81987	1871	2498	1	162
81988	1871	2678	0	122
81989	1871	839	0	43
81990	1871	5761	1	131
81991	1871	4690	0	11
81992	1871	2487	1	196
81993	1871	857	1	106
81994	1871	459	1	242
81995	1871	1048	1	107
81996	1871	1079	0	215
81997	1871	2503	1	26
81998	1871	1133	1	238
81999	1871	2620	0	183
82000	1871	935	1	246
82001	1871	1229	0	190
82002	1871	349	0	61
82003	1871	1547	1	134
82004	1871	458	1	54
82005	1871	1206	0	49
82006	1871	2363	1	254
82007	1871	5440	0	57
82008	1872	1303	1	34
82009	1872	2740	1	33
82010	1872	2498	1	162
82011	1872	1255	1	229
82012	1872	2645	0	97
82013	1872	49	0	76
82014	1872	49	0	121
82015	1872	49	1	121
82016	1872	49	0	79
82017	1872	49	0	79
82018	1872	49	0	79
82019	1872	49	1	79
82020	1872	49	0	2
82021	1872	49	0	2
82022	1872	49	1	2
82023	1872	1103	0	98
82024	1872	5689	1	120
82025	1872	2562	0	187
82026	1872	1176	0	209
82027	1873	2465	0	250
82028	1873	1133	0	238
82029	1873	1246	0	51
82030	1873	2608	0	92
82031	1873	5763	0	165
82032	1873	5763	1	165
82033	1873	935	0	246
82034	1873	8788	0	230
82035	1873	8704	1	62
82036	1873	8723	1	216
82037	1873	8770	0	3
82038	1873	8716	1	125
82039	1873	8783	1	208
82040	1873	8789	0	66
82041	1873	8789	1	65
82042	1873	8789	0	46
82043	1873	8789	1	46
82044	1873	5774	0	27
82045	1873	5774	1	27
82046	1873	3146	1	77
82047	1873	8920	1	91
82048	1873	3633	1	114
82049	1873	13216	1	109
82050	1873	2642	1	58
82051	1873	5738	1	111
82052	1873	13230	1	139
82053	1873	467	1	224
82054	1873	13219	1	236
82055	1873	49	1	76
82056	1873	935	1	246
82057	1873	5758	0	169
82058	1873	2503	0	26
82059	1873	2642	1	58
82060	1873	2661	0	152
82061	1873	2661	1	152
82062	1873	894	0	108
82063	1873	894	0	108
82064	1873	1259	0	45
82065	1873	226	1	147
82066	1873	1079	0	215
82067	1873	333	0	186
82068	1873	333	0	228
82069	1873	333	1	228
82070	1873	333	0	251
82071	1873	333	0	251
82072	1873	333	1	251
82073	1873	333	0	60
82074	1873	333	1	60
82075	1873	2543	0	231
82076	1873	1552	0	171
82077	1873	1552	1	171
82078	1873	2442	1	1
82079	1873	175	0	168
82080	1873	566	0	119
82081	1873	566	0	119
82082	1873	326	1	153
82083	1873	1214	1	241
82084	1873	1255	0	229
82085	1873	2562	0	187
82086	1873	1340	0	32
82087	1873	1340	0	32
82088	1873	1167	0	235
82089	1874	536	0	166
82090	1874	536	0	166
82091	1874	536	0	166
82092	1874	536	0	166
82093	1874	536	1	166
82094	1874	5754	0	50
82095	1874	5754	0	50
82096	1874	5754	1	50
82097	1874	5758	0	169
82098	1874	5758	0	169
82099	1874	5758	0	169
82100	1874	5758	1	169
82101	1874	2477	0	127
82102	1874	3133	0	6
82103	1874	3765	1	63
82104	1874	1580	0	136
82105	1874	3130	0	159
82106	1874	3130	0	159
82107	1874	3130	1	159
82108	1874	9249	0	217
82109	1874	9249	1	217
82110	1874	9243	0	93
82111	1874	9243	1	93
82112	1874	8800	0	112
82113	1874	8800	0	112
82114	1874	8800	1	112
82115	1874	8800	0	167
82116	1874	8800	0	167
82117	1874	8800	0	167
82118	1874	8800	1	167
82119	1874	8800	0	210
82120	1874	8800	1	210
82121	1874	3077	0	199
82122	1874	857	1	106
82123	1874	3121	1	21
82124	1874	67	0	173
82125	1874	349	0	61
82126	1874	2629	0	161
82127	1874	7674	0	81
82128	1874	1069	0	181
82129	1874	3110	0	70
82130	1874	3110	1	104
82131	1874	3110	1	126
82132	1874	3110	0	189
82133	1874	3110	1	189
82134	1874	1189	1	40
82135	1874	1206	0	49
82136	1874	2520	1	30
82137	1874	4701	0	10
82138	1875	1524	0	218
82139	1875	1524	0	218
82140	1875	2629	1	161
82141	1875	539	1	37
82142	1875	539	1	105
82143	1875	1098	1	19
82144	1875	1233	0	234
82145	1875	1233	0	234
82146	1876	5763	1	165
82147	1876	5774	1	27
82148	1876	1109	0	182
82149	1876	5793	0	160
82150	1876	5793	1	160
82151	1876	539	0	37
82152	1876	539	1	37
82153	1876	539	0	105
82154	1876	539	0	105
82155	1876	539	1	105
82156	1876	1133	0	238
82157	1876	2361	1	212
82158	1876	2624	0	163
82159	1876	2620	0	183
82160	1876	536	1	166
82161	1876	626	1	240
82162	1876	2512	0	72
82163	1876	271	0	90
82164	1877	2562	0	187
82165	1877	2548	1	158
82166	1877	5742	0	31
82167	1877	561	0	83
82168	1877	561	0	83
82169	1878	1428	0	226
82170	1878	805	0	5
82171	1878	8723	0	216
82172	1878	8777	0	244
82173	1878	8788	1	230
82174	1878	8704	0	62
82175	1878	8716	0	125
82176	1878	8716	0	154
82177	1878	8716	0	154
82178	1878	8716	1	154
82179	1878	8716	1	233
82180	1878	8716	1	89
82181	1878	8716	0	149
82182	1878	8716	0	149
82183	1878	8716	1	149
82184	1878	8789	0	66
82185	1878	8789	0	65
82186	1878	8789	1	65
82187	1878	8789	0	46
82188	1878	8789	0	46
82189	1878	8789	1	46
82190	1878	8783	1	205
82191	1878	8783	1	103
82192	1878	8783	0	138
82193	1878	8770	1	3
82194	1878	8788	1	230
82195	1878	8704	0	62
82196	1878	8777	0	244
82197	1878	8783	1	208
82198	1878	8789	0	66
82199	1878	8789	1	65
82200	1878	8789	0	46
82201	1878	8789	0	46
82202	1878	8789	1	46
82203	1878	8770	1	3
82204	1878	8716	1	125
82205	1878	5774	1	27
82206	1879	2744	1	248
82207	1879	90	1	55
82208	1879	3163	0	200
82209	1879	255	0	177
82210	1879	355	1	9
82211	1879	2678	0	122
82212	1879	857	0	106
82213	1879	1370	1	14
82214	1879	833	0	222
82215	1879	2227	0	99
82216	1879	2227	1	99
82217	1879	1109	1	182
82218	1879	5763	1	165
82219	1879	566	1	119
82220	1879	1069	1	181
82221	1879	5513	0	117
82222	1879	3130	0	159
82223	1879	3130	1	159
82224	1879	1133	0	238
82225	1879	1317	0	220
82226	1879	1317	0	220
82227	1879	2629	1	161
82228	1879	459	1	242
82229	1879	1365	1	146
82230	1879	561	1	83
82231	1879	1229	1	190
82232	1879	2683	0	94
82233	1879	4701	1	10
82234	1879	180	1	143
82235	1879	90	1	55
82236	1879	2526	1	252
82237	1879	2526	1	69
82238	1879	2526	0	16
82239	1879	2526	1	16
82240	1879	5476	1	39
82241	1879	2487	1	196
82242	1879	49	1	76
82243	1879	536	1	166
82244	1879	1287	1	219
82245	1879	517	0	53
82246	1879	226	1	147
82247	1879	2600	1	155
82248	1879	1246	0	51
82249	1879	2740	1	33
82250	1879	2477	1	127
82251	1879	3103	0	36
82252	1879	538	1	180
82253	1879	1291	1	203
82254	1879	61	0	129
82255	1879	3146	1	77
82256	1879	1221	1	23
82257	1879	67	0	173
82258	1879	5754	0	50
82259	1879	1233	1	234
82260	1879	3133	1	6
82261	1879	1360	0	73
82262	1879	1262	0	47
82263	1879	5761	1	131
82264	1879	2471	1	24
82265	1879	3755	1	144
82266	1879	2590	1	75
82267	1879	1428	0	226
82268	1880	3765	1	63
82269	1880	125	0	22
82270	1880	125	1	22
82271	1880	566	1	119
82272	1880	7674	1	81
82273	1881	5513	0	117
82274	1882	1129	1	145
82275	1882	3130	1	71
82276	1882	9249	1	217
82277	1882	9243	0	93
82278	1882	9243	0	93
82279	1882	9243	1	93
82280	1882	2520	0	30
82281	1882	1241	1	130
82282	1882	180	0	143
82283	1882	1079	0	215
82284	1882	1214	0	241
82285	1882	5774	0	27
82286	1882	5774	1	27
82287	1882	3146	0	77
82288	1883	2363	0	254
82289	1883	8723	0	216
82290	1883	8704	0	62
82291	1883	8777	0	244
82292	1883	8770	0	3
82293	1883	8783	0	208
82294	1883	8783	0	205
82295	1883	8783	0	205
82296	1883	8783	1	205
82297	1883	8783	1	103
82298	1883	8783	0	138
82299	1883	8783	0	138
82300	1883	8783	1	138
82301	1883	8716	1	125
82302	1883	8789	0	66
82303	1883	8789	0	65
82304	1883	8789	1	65
82305	1883	8789	1	46
82306	1883	5774	1	27
82307	1883	3146	1	77
82308	1883	3630	0	237
82309	1883	3630	0	38
82310	1883	3630	0	38
82311	1883	3630	1	38
82312	1883	3630	1	225
82313	1883	3618	1	223
82314	1883	5738	1	111
82315	1883	467	0	224
82316	1883	467	0	20
82317	1883	467	0	20
82318	1883	467	0	20
82319	1883	467	0	20
82320	1883	467	1	20
82321	1883	9117	0	15
82322	1883	333	0	186
82323	1883	333	0	228
82324	1883	333	0	228
82325	1883	333	1	228
82326	1883	333	0	251
82327	1883	333	1	251
82328	1883	333	0	60
82329	1883	333	0	60
82330	1883	333	1	60
82331	1883	13219	0	236
82332	1883	49	0	76
82333	1883	49	0	121
82334	1883	49	1	121
82335	1883	49	0	79
82336	1883	49	1	79
82337	1883	49	1	2
82338	1883	1287	1	219
82339	1883	2361	1	212
82340	1883	1580	0	136
82341	1883	1048	0	107
82342	1883	1384	1	52
82343	1883	891	1	41
82344	1883	5513	0	117
82345	1883	458	0	54
82346	1883	458	0	54
82347	1883	458	1	54
82348	1883	134	0	178
82349	1883	1149	0	17
82350	1883	1103	0	98
82351	1883	1103	1	98
82352	1883	2608	0	92
82353	1883	3130	1	159
82354	1883	1246	0	51
82355	1883	5772	0	67
82356	1883	5772	0	67
82357	1883	2508	1	221
82358	1883	561	0	83
82359	1883	4690	0	11
82360	1883	1432	0	249
82361	1883	1069	0	181
82362	1883	626	1	240
82363	1883	5756	0	170
82364	1883	2620	0	183
82365	1883	833	1	222
82366	1883	152	0	118
82367	1883	326	1	153
82368	1883	1428	0	226
82369	1883	5476	1	39
82370	1883	1162	0	174
82371	1883	1259	0	45
82372	1883	1360	0	73
82373	1884	894	0	108
82374	1884	22	0	101
82375	1885	538	0	180
82376	1885	538	1	180
82377	1885	2363	0	254
82378	1885	727	0	179
82379	1885	5633	1	68
82380	1885	180	0	143
82381	1886	1250	1	164
82382	1886	3103	0	36
82383	1886	2512	0	72
82384	1886	2512	1	72
82385	1886	2556	0	56
82386	1886	2520	1	30
82387	1886	757	0	35
82388	1886	49	0	76
82389	1886	49	0	121
82390	1886	49	0	121
82391	1886	49	0	121
82392	1886	49	1	121
82393	1886	49	1	79
82394	1886	49	1	2
82395	1886	3110	0	70
82396	1886	3110	1	104
82397	1886	3110	1	126
82398	1886	3110	0	189
82399	1886	3110	0	189
82400	1886	3110	1	189
82401	1887	1224	0	185
82402	1887	3765	0	63
82403	1887	1206	0	49
82404	1887	2629	1	161
82405	1887	894	1	108
82406	1887	4701	1	10
82407	1887	2608	0	92
82408	1887	3130	1	71
82409	1887	5754	0	50
82410	1887	1360	0	73
82411	1888	5774	1	27
82412	1888	3146	1	77
82413	1888	3633	1	44
82414	1888	3633	1	214
82415	1888	2642	0	191
82416	1888	2642	0	191
82417	1888	2642	1	191
82418	1888	2642	1	188
82419	1888	13216	1	109
82420	1888	13230	0	78
82421	1888	13230	1	78
82422	1888	13230	0	123
82423	1888	13230	0	123
82424	1888	13230	1	123
82425	1888	5738	0	111
82426	1888	5738	0	111
82427	1888	5738	1	111
82428	1888	467	0	20
82429	1888	467	0	20
82430	1888	467	0	20
82431	1888	467	1	20
82432	1888	467	1	115
